container_id,container_name,container_type,container_category,location_context,geography,station_name,hall_name,area_name,carrier_name,volume_m3,max_biomass_kg,hierarchy_role,parent_container_id,parent_container_name,active,source_container_id,source_official_id,source_org_unit_id
6248,03,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A21 Hvannasund S,,30500.00,0.00,HOLDING,,,True,CF22409B-EC8F-466B-9478-BE27067DA2DD,A-21;01049,D611FAA3-A73B-4245-BE0D-4F7ACB9686E1
6585,03,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A63 Árnafjørður,,30500.00,0.00,HOLDING,,,True,E621CA88-20D8-406E-8C2E-B5C9A4D6E3E3,A-63;01155,EACCE257-E301-4F74-ADDB-07B9CED51EE2
8278,03,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A57 Fuglafjørður,,30500.00,0.00,HOLDING,,,True,18D9B48C-8D42-4AB2-8EFB-27947C879D40,A-57;01078,3F68CC43-2AAA-4632-B9CE-E34AD7C23417
9376,03,FishTalk Imported Pen,PEN,area,Scotland,,,Uishnish,,0.00,0.00,HOLDING,,,True,54913A05-AF89-40A3-BDE9-16EDB27BB758,,ED50974E-AD61-4867-95E0-893D7272A980
10090,03,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A03 Svínáir,,9000.00,0.00,HOLDING,,,True,8051CD3F-33AA-4881-BC0D-D8DBA21EE5C5,,33151514-3578-47D1-B86B-2FB34AE6A52E
8835,03,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A71 Funningsfjørður,,30500.00,0.00,HOLDING,,,True,94D1A7F8-926B-4711-8406-712409C3FF3D,A-71;00726,0B26FC7E-07D5-4EB5-89F4-0B5EF43C9711
8934,03,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A80 Selatrað,,30500.00,0.00,HOLDING,,,True,13235468-74B4-4035-9BD0-3E2BD9D195C4,A-80;01129,B9F08F1B-F8F6-437A-8D48-C2DFF4795A3D
9472,03,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A72 Haraldsund,,30500.00,0.00,HOLDING,,,True,EFED3B0D-E1AC-4329-B18A-DDB75E8DA852,A-72;00895,35F4F58D-50E0-4192-B222-DB915066A4A0
9954,03,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A85 Nes,,30500.00,0.00,HOLDING,,,True,D4772E0B-E2B8-4F08-87A2-D36BD9A79438,A-85;00975,FE4630CF-4AE2-41FC-A682-B23C5E38E06C
9130,03,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A05 Undir Síðu,,30500.00,0.00,HOLDING,,,True,6B50F559-B9CE-48F5-B7CE-21E4190643EE,A-05;00860,54FDE215-3298-4C80-89FD-0B634468D065
10047,03,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A23 Hvalba,,48000.00,0.00,HOLDING,,,True,BDC6F411-73BF-4D5A-9A2F-DD2A50FEEF18,A-23;01102,DAEB2A12-ECE3-4B74-9D59-30F1541DD8CB
9911,03,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A35 Skálafjørður,,9000.00,0.00,HOLDING,,,True,B6EEB489-729C-4E1A-8CB8-AEF7F1D0214C,,25330936-EC4B-4138-AE34-C843F0F3A688
9150,03,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A06 Argir,,28500.00,0.00,HOLDING,,,True,54E55714-0944-43A4-9029-85F64495D4B0,A-06;00855,ABE0381F-F040-4514-9DDA-95F7CC7FED19
9428,03,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A81 Kolbeinargjógv,,30500.00,0.00,HOLDING,,,True,8B243D4D-AD98-4F81-B5F4-31B3E82FA0C7,A-81;01203,293428CA-CC83-47A4-A097-33E9BCA81367
8036,03 (A92),FishTalk Imported Pen,PEN,area,Faroe Islands,,,A19 Vágur,,30500.00,0.00,HOLDING,,,True,303497F7-59DD-4638-9142-484A56E43B91,A-92;00967,23C24A59-F4E3-4D64-8DBB-5C61920E4788
5169,03-00221,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A82 Kaldbaksfjørður,,19000.00,0.00,HOLDING,,,True,2E0EC26C-9E0C-4B8F-B722-3F024F612A56,,8FE2B9A9-C917-4FFD-8BA7-BC41E8F1965A
5153,03-00527,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A82 Kaldbaksfjørður,,9200.00,0.00,HOLDING,,,True,B878CAAF-06D8-4377-B3C8-FA66ADBC0A24,,8FE2B9A9-C917-4FFD-8BA7-BC41E8F1965A
5138,03-xxxxx,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A82 Kaldbaksfjørður,,19000.00,0.00,HOLDING,,,True,864C090A-605C-425A-981D-E6D5331012FF,,8FE2B9A9-C917-4FFD-8BA7-BC41E8F1965A
7652,04,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A12 Kunoyarnes,,48000.00,0.00,HOLDING,,,True,283383F9-FE3E-4D89-BFDD-51E3BB780841,A-12;01192,1DF1FCA6-FD5E-4978-A31E-050BDD16F7B8
6552,04,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A63 Árnafjørður,,30500.00,0.00,HOLDING,,,True,C5CEA294-1613-4213-9491-C38513C61433,A-63;00832,EACCE257-E301-4F74-ADDB-07B9CED51EE2
6173,04,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A21 Hvannasund S,,30500.00,0.00,HOLDING,,,True,09951A8A-D93C-4352-A81E-090AA2EFEFE9,A-21;00848,D611FAA3-A73B-4245-BE0D-4F7ACB9686E1
8057,04,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A19 Vágur,,30500.00,0.00,HOLDING,,,True,7897C329-D85D-4CB5-A701-A45E74534889,A-19;01041,23C24A59-F4E3-4D64-8DBB-5C61920E4788
8126,04,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A04 Lambavík,,30500.00,0.00,HOLDING,,,True,E64F4961-B0B9-43E7-B8ED-45A16BE17FF2,A-04;01147,4BAA4C0B-527B-4B33-A690-7487BB3FC38C
8328,04,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A57 Fuglafjørður,,30500.00,0.00,HOLDING,,,True,8EC8F862-2575-4922-B35E-1F6F41DC7711,A-57;00907,3F68CC43-2AAA-4632-B9CE-E34AD7C23417
7826,04,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A15 Tvøroyri,,26500.00,0.00,HOLDING,,,True,0ABA390F-D63A-41E2-A50B-02DAFDCA1304,A-15;00992,DC17CAB5-F7D8-4492-A39E-5655748D4D8D
5719,04,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A11 Hvannasund S,,30500.00,0.00,HOLDING,,,True,1AD8C5C8-6CD8-4583-B540-717480CCD8D0,A-11;00851,DF89504B-75D8-4C33-81E0-F5A35C090490
7000,04,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A13 Borðoyavík,,19000.00,0.00,HOLDING,,,True,93E9C937-4EC4-4B3A-BF55-C050168F8206,A-13;00690,9F33EC00-8F0F-43E2-A723-24F4147C9764
7899,04,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A73 Hvannas.Norður,,30500.00,0.00,HOLDING,,,True,6D79E4D8-AC49-41B5-902E-546C4B71F686,A-73;00875,8D9BB867-7747-4226-B2DF-AB8620C2DD04
6027,04,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Klekihøll,,,0.00,0.00,HOLDING,5850,Skáp 1,True,BA4FFF7F-3DDD-47A2-BB62-920619F5B096,Klekibakkar;02643,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
1471,04,FishTalk Imported Tank,TANK,hall,Faroe Islands,L01 Við Áir,Nýggjastova,,,4.00,0.00,HOLDING,,,True,6DC65ACE-56A8-4361-BE3C-8364EF0732D2,Nýggjastova;11004,F073CEA0-E6C7-4F7E-B0C0-BDB1ACB2347F
7873,04,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A18 Hov,,45600.00,0.00,HOLDING,,,True,A9FF1B06-B5FB-42DA-8D0C-6E9D219EEE32,A-18;01223,6C076B2C-EE01-43DA-9BC4-DDF75C8F7FE4
10088,04,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A03 Svínáir,,9000.00,0.00,HOLDING,,,True,47D3D2A3-60EA-493F-831A-6D1CEBBDFB33,,33151514-3578-47D1-B86B-2FB34AE6A52E
9916,04,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A35 Skálafjørður,,9000.00,0.00,HOLDING,,,True,76785B32-936A-471F-871C-51AC9CDCD797,,25330936-EC4B-4138-AE34-C843F0F3A688
8944,04,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A80 Selatrað,,30500.00,0.00,HOLDING,,,True,7FE8E73C-2FD3-4A10-A0C9-64321A427216,A-80;00736,B9F08F1B-F8F6-437A-8D48-C2DFF4795A3D
9366,04,FishTalk Imported Pen,PEN,area,Scotland,,,Uishnish,,0.00,0.00,HOLDING,,,True,62D2EFF0-27D1-49ED-8EC8-156C2AB51A4E,,ED50974E-AD61-4867-95E0-893D7272A980
8776,04,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A71 Funningsfjørður,,30500.00,0.00,HOLDING,,,True,5AA0156E-DB29-4CAF-A9EC-609FAAECA218,A-71;01120,0B26FC7E-07D5-4EB5-89F4-0B5EF43C9711
9948,04,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A85 Nes,,30500.00,0.00,HOLDING,,,True,609AAA8F-AB09-495E-A56E-627AAD0A70F6,A-85;00995,FE4630CF-4AE2-41FC-A682-B23C5E38E06C
9121,04,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A05 Undir Síðu,,30500.00,0.00,HOLDING,,,True,D2243E06-24F7-4F81-BFA3-BD0FBC6A327F,A-05;00865,54FDE215-3298-4C80-89FD-0B634468D065
9161,04,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A06 Argir,,28500.00,0.00,HOLDING,,,True,C35EF30F-CC02-465E-8D1E-4D3D8686CF06,A-06;00798,ABE0381F-F040-4514-9DDA-95F7CC7FED19
9456,04,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A72 Haraldsund,,30500.00,0.00,HOLDING,,,True,01C823F3-ABFB-4E8A-A187-C23A9CA2F8AB,A-72;00893,35F4F58D-50E0-4192-B222-DB915066A4A0
9433,04,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A81 Kolbeinargjógv,,30500.00,0.00,HOLDING,,,True,D292AE6F-8B28-4806-A967-1F6EA665703D,A-81;01229,293428CA-CC83-47A4-A097-33E9BCA81367
10048,04,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A23 Hvalba,,48000.00,0.00,HOLDING,,,True,8F626A57-675F-4BE8-A746-58E989066ADD,A-23;01103,DAEB2A12-ECE3-4B74-9D59-30F1541DD8CB
8088,04 (A92),FishTalk Imported Pen,PEN,area,Faroe Islands,,,A19 Vágur,,48000.00,0.00,HOLDING,,,True,0B1BAFE4-0EC9-4EDA-A2EC-F9DAECD5F0D1,A-92;01101,23C24A59-F4E3-4D64-8DBB-5C61920E4788
5141,04-00145,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A82 Kaldbaksfjørður,,9200.00,0.00,HOLDING,,,True,05036084-4862-4571-A038-65E2B887F64E,,8FE2B9A9-C917-4FFD-8BA7-BC41E8F1965A
5165,04-00503,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A82 Kaldbaksfjørður,,19000.00,0.00,HOLDING,,,True,EFC8B0AB-8686-42B2-8FB2-4EF1DE6E0519,,8FE2B9A9-C917-4FFD-8BA7-BC41E8F1965A
5155,04-xxxxx,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A82 Kaldbaksfjørður,,19000.00,0.00,HOLDING,,,True,F8E20C7C-7EBE-4F8C-A478-AFBB082ABC07,,8FE2B9A9-C917-4FFD-8BA7-BC41E8F1965A
6546,05,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A63 Árnafjørður,,30500.00,0.00,HOLDING,,,True,14E0CCB7-2166-488F-9FB1-9D4AEC5D0B82,A-63;00833,EACCE257-E301-4F74-ADDB-07B9CED51EE2
5684,05,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A11 Hvannasund S,,30500.00,0.00,HOLDING,,,True,FB2DDA03-DFD9-4573-8847-3C6186A68C99,A-11;00797,DF89504B-75D8-4C33-81E0-F5A35C090490
294,05,FishTalk Imported Tank,TANK,hall,Faroe Islands,L01 Við Áir,Nýggjastova,,,4.00,0.00,HOLDING,,,True,75AEECFA-F314-49D4-98CF-5A84B604C91A,Nýggjastova;11005,F073CEA0-E6C7-4F7E-B0C0-BDB1ACB2347F
7867,05,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A18 Hov,,45600.00,0.00,HOLDING,,,True,EE6DE885-149C-4ACE-82D4-769EF520C505,A-18;00930,6C076B2C-EE01-43DA-9BC4-DDF75C8F7FE4
8312,05,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A57 Fuglafjørður,,30500.00,0.00,HOLDING,,,True,FA7E9624-C871-4F11-946E-6E89F39E783A,A-57;00880,3F68CC43-2AAA-4632-B9CE-E34AD7C23417
6208,05,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A21 Hvannasund S,,30500.00,0.00,HOLDING,,,True,956BD8E8-5E64-4F47-9885-65B9CEFFFE58,A-21;00842,D611FAA3-A73B-4245-BE0D-4F7ACB9686E1
8042,05,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A19 Vágur,,30500.00,0.00,HOLDING,,,True,4246E2C2-C229-4EA2-B114-63C9A551182E,A-19;01040,23C24A59-F4E3-4D64-8DBB-5C61920E4788
7799,05,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A15 Tvøroyri,,26500.00,0.00,HOLDING,,,True,235D158C-BAF3-4FA0-983F-BE8F374A6C10,A-15;00972,DC17CAB5-F7D8-4492-A39E-5655748D4D8D
7653,05,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A12 Kunoyarnes,,48000.00,0.00,HOLDING,,,True,5DE57A74-0567-4AB9-A31E-5A8D2B7CF08F,A-12;00887,1DF1FCA6-FD5E-4978-A31E-050BDD16F7B8
7929,05,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A73 Hvannas.Norður,,30500.00,0.00,HOLDING,,,True,F61DBC10-2912-4290-B2E4-ED2C672D0BDA,A-73;00874,8D9BB867-7747-4226-B2DF-AB8620C2DD04
8160,05,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A04 Lambavík,,30500.00,0.00,HOLDING,,,True,546359B9-8AAA-4A91-A72E-1FEEF911E601,A-04;01148,4BAA4C0B-527B-4B33-A690-7487BB3FC38C
7001,05,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A13 Borðoyavík,,19000.00,0.00,HOLDING,,,True,7D99D9BC-7BD3-443D-90A7-C3F2FA6AB629,A-13;00589,9F33EC00-8F0F-43E2-A723-24F4147C9764
6031,05,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Klekihøll,,,0.00,0.00,HOLDING,5850,Skáp 1,True,E1945394-DB0D-46FA-A3DB-B977E841D8CE,Klekihøll;02644,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
8797,05,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A71 Funningsfjørður,,30500.00,0.00,HOLDING,,,True,270F5681-5D0F-4192-997B-F77ADD96BA9D,A-71;01012,0B26FC7E-07D5-4EB5-89F4-0B5EF43C9711
9447,05,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A72 Haraldsund,,30500.00,0.00,HOLDING,,,True,0045135D-A158-4FAD-97E4-A4415A36ED14,A-72;00759,35F4F58D-50E0-4192-B222-DB915066A4A0
10084,05,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A03 Svínáir,,9000.00,0.00,HOLDING,,,True,F8CFF04B-CB5E-440B-8E3B-83200CBDD109,,33151514-3578-47D1-B86B-2FB34AE6A52E
8946,05,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A80 Selatrað,,30500.00,0.00,HOLDING,,,True,67304ACE-2FD0-4226-BD17-DE4E0E8D7FF9,A-80;00754,B9F08F1B-F8F6-437A-8D48-C2DFF4795A3D
10049,05,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A23 Hvalba,,48000.00,0.00,HOLDING,,,True,31F21000-6D36-43DD-AC76-A979A67BC7A9,A-23;01104,DAEB2A12-ECE3-4B74-9D59-30F1541DD8CB
9412,05,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A81 Kolbeinargjógv,,30500.00,0.00,HOLDING,,,True,7A39C87D-154C-4A3D-928E-2AA5DFC10FED,A-81;01230,293428CA-CC83-47A4-A097-33E9BCA81367
9120,05,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A05 Undir Síðu,,30500.00,0.00,HOLDING,,,True,53F7240A-1A43-4BED-A3A4-A7BBDEBDA01A,A-05;00723,54FDE215-3298-4C80-89FD-0B634468D065
9918,05,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A35 Skálafjørður,,9000.00,0.00,HOLDING,,,True,A99F8E9A-5839-4FB0-BB84-014A8649B9AF,,25330936-EC4B-4138-AE34-C843F0F3A688
9956,05,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A85 Nes,,30500.00,0.00,HOLDING,,,True,6173360A-5E1C-42C8-BD02-4A1F6581D73D,A-85;00954,FE4630CF-4AE2-41FC-A682-B23C5E38E06C
9155,05,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A06 Argir,,28500.00,0.00,HOLDING,,,True,66428F7F-853E-4F10-8EC8-EA34C27D0372,A-06;01087,ABE0381F-F040-4514-9DDA-95F7CC7FED19
9369,05,FishTalk Imported Pen,PEN,area,Scotland,,,Uishnish,,0.00,0.00,HOLDING,,,True,6E9B7B64-8C8E-49AE-899E-83EAE2340BC1,,ED50974E-AD61-4867-95E0-893D7272A980
8047,05 (A92),FishTalk Imported Pen,PEN,area,Faroe Islands,,,A19 Vágur,,30500.00,0.00,HOLDING,,,True,09D26C0B-C3AB-4F22-9E47-7CBC49B8529E,A-92;01040,23C24A59-F4E3-4D64-8DBB-5C61920E4788
5171,05-00208,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A82 Kaldbaksfjørður,,12000.00,0.00,HOLDING,,,True,377C776D-14CE-48F9-B6EA-727722847CD4,,8FE2B9A9-C917-4FFD-8BA7-BC41E8F1965A
5144,05-00296,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A82 Kaldbaksfjørður,,19000.00,0.00,HOLDING,,,True,156709AD-07AB-427F-91BE-883F3A4703BC,,8FE2B9A9-C917-4FFD-8BA7-BC41E8F1965A
5166,05-xxxxx,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A82 Kaldbaksfjørður,,19000.00,0.00,HOLDING,,,True,A8104442-9062-459A-928A-3306BA32AC7F,,8FE2B9A9-C917-4FFD-8BA7-BC41E8F1965A
6227,06,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A21 Hvannasund S,,30500.00,0.00,HOLDING,,,True,016EBDC5-9366-4E6F-B9E2-BA7F0C56F2E4,A-21;00849,D611FAA3-A73B-4245-BE0D-4F7ACB9686E1
7795,06,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A15 Tvøroyri,,26500.00,0.00,HOLDING,,,True,8F4BAFFF-9630-4291-9159-9139CF1A58CA,A-15;00968,DC17CAB5-F7D8-4492-A39E-5655748D4D8D
8112,06,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A19 Vágur,,30500.00,0.00,HOLDING,,,True,0AC983C2-A4C3-48A5-A66B-1EE9EE60F238,A-19;01038,23C24A59-F4E3-4D64-8DBB-5C61920E4788
6561,06,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A63 Árnafjørður,,30500.00,0.00,HOLDING,,,True,EA7DDD95-0CA2-46ED-8021-EFE3F70D7CA0,A-63;00831,EACCE257-E301-4F74-ADDB-07B9CED51EE2
7852,06,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A18 Hov,,45600.00,0.00,HOLDING,,,True,FDCA7883-D5FB-422F-AE27-65D8F1693331,A-18;01221,6C076B2C-EE01-43DA-9BC4-DDF75C8F7FE4
5692,06,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A11 Hvannasund S,,30500.00,0.00,HOLDING,,,True,6F552D78-A6B9-41FA-8CE9-8139B186633B,A-11;00852,DF89504B-75D8-4C33-81E0-F5A35C090490
6006,06,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Klekihøll,,,0.00,0.00,HOLDING,5850,Skáp 1,True,1CD7B867-FD68-44B9-B55C-1BC3E663BED7,Klekihøll;02645,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
7031,06,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A13 Borðoyavík,,12000.00,0.00,HOLDING,,,True,ACE59433-6B15-4388-AE90-EBF01C5BC2E9,A-13;00565,9F33EC00-8F0F-43E2-A723-24F4147C9764
8327,06,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A57 Fuglafjørður,,30500.00,0.00,HOLDING,,,True,598F9C39-62A0-471F-8AEA-14A208CB8F8C,A-57;01075,3F68CC43-2AAA-4632-B9CE-E34AD7C23417
7936,06,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A73 Hvannas.Norður,,30500.00,0.00,HOLDING,,,True,5D417B05-E182-4D8D-8874-ED31E95CDBCD,A-73;00873,8D9BB867-7747-4226-B2DF-AB8620C2DD04
8148,06,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A04 Lambavík,,30500.00,0.00,HOLDING,,,True,46089B82-628E-4861-987C-CC550F0AE5DE,A-04;01149,4BAA4C0B-527B-4B33-A690-7487BB3FC38C
7656,06,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A12 Kunoyarnes,,48000.00,0.00,HOLDING,,,True,C4038829-9A56-4896-8F21-6DA245BBF8DC,A-12;00850,1DF1FCA6-FD5E-4978-A31E-050BDD16F7B8
10046,06,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A23 Hvalba,,48000.00,0.00,HOLDING,,,True,AE65B734-5597-465F-A316-60339CB7D92C,A-23;01105,DAEB2A12-ECE3-4B74-9D59-30F1541DD8CB
9368,06,FishTalk Imported Pen,PEN,area,Scotland,,,Uishnish,,0.00,0.00,HOLDING,,,True,48A2C952-80DD-4725-9DF7-5728048118D9,,ED50974E-AD61-4867-95E0-893D7272A980
9921,06,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A35 Skálafjørður,,9000.00,0.00,HOLDING,,,True,9D9CED16-6387-490E-9667-797AAC24580C,,25330936-EC4B-4138-AE34-C843F0F3A688
9131,06,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A05 Undir Síðu,,30500.00,0.00,HOLDING,,,True,683499D4-D46D-4F1B-98CB-2A9FDE8E6CE1,A-05;01224,54FDE215-3298-4C80-89FD-0B634468D065
9463,06,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A72 Haraldsund,,30500.00,0.00,HOLDING,,,True,F6EB73B6-8EE8-4684-82CF-00D845882275,A-72;00792,35F4F58D-50E0-4192-B222-DB915066A4A0
8940,06,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A80 Selatrað,,30500.00,0.00,HOLDING,,,True,AEC12D04-562F-4E0C-A3A4-BBEA738503A1,A-80;01204,B9F08F1B-F8F6-437A-8D48-C2DFF4795A3D
10085,06,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A03 Svínáir,,9000.00,0.00,HOLDING,,,True,09FE963A-21AF-4796-AE97-8DF091AD4527,,33151514-3578-47D1-B86B-2FB34AE6A52E
8786,06,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A71 Funningsfjørður,,30500.00,0.00,HOLDING,,,True,B8215E52-1559-4264-A21D-B97AB2C2B789,A-71;01206,0B26FC7E-07D5-4EB5-89F4-0B5EF43C9711
9156,06,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A06 Argir,,28500.00,0.00,HOLDING,,,True,C5F55EA4-2341-4BA7-AD4D-037A4238D8AE,A-06;01088,ABE0381F-F040-4514-9DDA-95F7CC7FED19
9436,06,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A81 Kolbeinargjógv,,30500.00,0.00,HOLDING,,,True,58D8FFBA-2F5A-442D-B6E3-9A94E118378D,A-81;01227,293428CA-CC83-47A4-A097-33E9BCA81367
9953,06,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A85 Nes,,30500.00,0.00,HOLDING,,,True,0EA31FF2-2380-41F6-8F2C-F9434071E310,A-85;00955,FE4630CF-4AE2-41FC-A682-B23C5E38E06C
8055,06 (A92),FishTalk Imported Pen,PEN,area,Faroe Islands,,,A19 Vágur,,30500.00,0.00,HOLDING,,,True,E7E5C242-E197-444F-B2A4-9C00874F8ADC,A-92;01038,23C24A59-F4E3-4D64-8DBB-5C61920E4788
5174,06-00222,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A82 Kaldbaksfjørður,,19000.00,0.00,HOLDING,,,True,B24795A7-5CBB-44BA-A732-D6AE9456E173,,8FE2B9A9-C917-4FFD-8BA7-BC41E8F1965A
5134,06-00503,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A82 Kaldbaksfjørður,,12000.00,0.00,HOLDING,,,True,2EAB7338-B994-4CA2-A379-3D4AEEA840F1,,8FE2B9A9-C917-4FFD-8BA7-BC41E8F1965A
5128,06-xxxxx,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A82 Kaldbaksfjørður,,19000.00,0.00,HOLDING,,,True,B5D52191-0388-48EB-8F56-D4754149F2D6,,8FE2B9A9-C917-4FFD-8BA7-BC41E8F1965A
5723,07,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A11 Hvannasund S,,30500.00,0.00,HOLDING,,,True,468A8053-2CDE-4B9E-AE87-1E5A3FD64D2E,A-11;01093,DF89504B-75D8-4C33-81E0-F5A35C090490
7673,07,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A12 Kunoyarnes,,48000.00,0.00,HOLDING,,,True,97DCC137-18B1-437E-BFE5-93BC5B4A7212,A-12;01194,1DF1FCA6-FD5E-4978-A31E-050BDD16F7B8
6194,07,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A21 Hvannasund S,,30500.00,0.00,HOLDING,,,True,381BF38C-8C9E-442D-9738-3B813FA23695,A-21;01095,D611FAA3-A73B-4245-BE0D-4F7ACB9686E1
8067,07,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A19 Vágur,,29000.00,0.00,HOLDING,,,True,7B17D425-4EA8-4AA8-B2F2-D891E1381404,A-19;01042,23C24A59-F4E3-4D64-8DBB-5C61920E4788
7782,07,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A15 Tvøroyri,,26500.00,0.00,HOLDING,,,True,A4B28CBA-9EFF-42C2-9209-3C007EEC74A0,A-15;00991,DC17CAB5-F7D8-4492-A39E-5655748D4D8D
7034,07,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A13 Borðoyavík,,19000.00,0.00,HOLDING,,,True,7E819777-28BF-4A60-8FF8-7877B1BFE90B,A-13;00567,9F33EC00-8F0F-43E2-A723-24F4147C9764
5851,07,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Klekihøll,,,0.00,0.00,HOLDING,5850,Skáp 1,True,E67D1470-E058-41C5-A1E1-21C175D86021,Klekihøll;02646,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
8314,07,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A57 Fuglafjørður,,30500.00,0.00,HOLDING,,,True,BF12CDFE-9410-4032-8A93-9B4358A72641,A-57;00882,3F68CC43-2AAA-4632-B9CE-E34AD7C23417
